SEQN,Gender,Age,Ethnicity,US born,Education,Marital Status,HouseholdSize,AgeUnder6,Age6to18,AgeOver60,HouseholdIncome,IncomePovertyRatio
95076,Female,39,Asian,2,3.0,1.0,3,1,0,0,,
96676,Male,39,White,1,5.0,5.0,2,0,0,0,20.0,0.95
97603,Male,39,Black,2,,1.0,4,1,1,0,35.0,1.2
100998,Male,39,Mexican-American,2,4.0,3.0,1,0,0,0,89.0,5.0
101188,Male,39,Other Hispanic,2,5.0,5.0,3,0,0,0,99.0,1.16
93906,Male,39,Mexican-American,1,2.0,1.0,5,0,3,0,173.0,4.07
93935,Male,39,Mexican-American,2,3.0,6.0,4,1,0,0,10.0,0.29
93989,Female,39,White,1,4.0,1.0,4,1,1,0,232.0,5.0
94028,Female,39,Other Hispanic,2,,3.0,2,0,1,0,75.0,4.43
94131,Female,39,White,1,,1.0,4,0,2,0,78.0,3.05
94279,Male,39,Asian,2,5.0,1.0,3,1,0,0,863.0,4.81
94387,Female,39,Black,1,1.0,5.0,1,0,0,0,55.0,4.12
94398,Female,39,Black,1,,5.0,4,0,2,0,25.0,0.81
94405,Female,39,White,1,,2.0,2,0,0,0,,0.78
94972,Female,39,White,1,3.0,6.0,7,3,1,0,75.0,1.5
95103,Male,39,Other Hispanic,1,,1.0,7,1,3,0,174.0,5.0
95165,Female,39,Black,1,1.0,3.0,3,0,0,2,79.0,4.57
95181,Male,39,White,1,,1.0,4,1,1,0,993.0,5.0
95257,Female,39,Black,2,4.0,1.0,5,0,3,0,869.0,3.47
95333,Male,39,Black,2,,1.0,5,2,0,1,35.0,0.85
95348,Female,39,Other Hispanic,2,2.0,3.0,3,0,0,0,65.0,2.65
95353,Female,39,Mexican-American,2,3.0,5.0,7,1,2,1,20.0,0.4
95422,Female,39,White,1,,1.0,4,2,0,0,645.0,4.47
95453,Male,39,Mexican-American,2,3.0,1.0,6,0,3,0,274.0,3.85
96175,Male,39,Black,1,,6.0,5,3,0,0,55.0,1.65
96191,Female,39,Mexican-American,2,3.0,6.0,4,1,1,0,45.0,1.47
96365,Female,39,White,1,,3.0,2,0,1,0,40.0,
96490,Female,39,Asian,2,4.0,1.0,4,0,2,0,677.0,5.0
96574,Female,39,White,1,3.0,1.0,5,0,3,0,88.0,3.06
96594,Male,39,White,1,,1.0,4,0,1,0,45.0,1.49
96694,Male,39,White,1,,6.0,3,0,1,0,20.0,0.79
96810,Female,39,Asian,1,,1.0,3,0,0,0,65.0,2.89
96941,Female,39,Black,1,5.0,6.0,2,0,0,0,391.0,5.0
97137,Female,39,Black,1,5.0,6.0,2,0,0,0,,
97245,Male,39,White,1,4.0,1.0,6,0,3,0,92.0,2.28
97275,Female,39,Black,1,2.0,1.0,5,0,1,0,35.0,1.07
97537,Female,39,Other Hispanic,2,,6.0,3,1,0,0,35.0,1.22
97726,Female,39,Mexican-American,2,4.0,4.0,5,1,3,0,25.0,0.73
97782,Female,39,Black,1,2.0,5.0,6,1,3,0,63.0,
97866,Male,39,White,1,,1.0,4,0,2,0,967.0,4.22
98208,Female,39,White,1,,4.0,4,0,2,0,621.0,4.07
98564,Female,39,White,1,,1.0,4,0,2,0,423.0,4.22
98804,Female,39,Asian,2,4.0,2.0,5,0,0,1,65.0,1.1
98822,Male,39,White,1,,1.0,6,0,3,0,45.0,1.24
98877,Male,39,Asian,2,,1.0,5,2,0,0,497.0,4.17
99067,Male,39,White,1,3.0,1.0,6,1,3,0,55.0,1.61
99098,Female,39,Mexican-American,2,,5.0,4,0,2,0,16.0,
99103,Male,39,Asian,2,1.0,1.0,6,0,3,0,94.0,2.82
99105,Female,39,Asian,2,,1.0,5,0,3,0,632.0,5.0
99246,Female,39,Black,1,,1.0,4,1,1,0,989.0,4.74
99517,Female,39,Mexican-American,1,,1.0,4,1,1,0,75.0,2.64
99616,Female,39,White,1,3.0,1.0,7,2,0,0,91.0,2.01
99808,Female,39,Other Hispanic,2,,4.0,4,0,1,0,14.0,
99848,Female,39,White,1,3.0,6.0,6,1,2,0,25.0,0.59
99929,Male,39,White,1,,6.0,6,1,2,0,25.0,0.59
99939,Female,39,Black,1,,5.0,3,0,1,0,65.0,2.43
99961,Female,39,Asian,2,2.0,5.0,1,0,0,0,65.0,4.94
100001,Male,39,White,1,,4.0,4,0,0,2,734.0,0.49
100024,Female,39,White,1,,1.0,6,0,3,0,89.0,2.28
100203,Male,39,Black,1,3.0,6.0,3,1,0,0,78.0,4.77
100356,Female,39,Black,1,,5.0,6,1,0,1,25.0,0.74
100517,Male,39,White,2,5.0,1.0,4,2,0,0,771.0,5.0
100632,Male,39,White,1,,1.0,2,0,0,0,55.0,2.77
100635,Male,39,Asian,2,,1.0,4,0,2,0,421.0,5.0
100738,Female,39,Other Hispanic,1,,1.0,3,0,1,0,45.0,1.88
100782,Male,39,White,1,4.0,5.0,1,0,0,0,89.0,
101097,Female,39,Other Hispanic,2,2.0,1.0,3,0,1,0,15.0,0.51
101294,Female,39,Black,1,1.0,1.0,5,1,0,1,35.0,1.06
101394,Male,39,Asian,2,,1.0,5,0,0,2,45.0,1.39
101412,Female,39,Asian,2,3.0,1.0,6,1,3,0,483.0,3.67
101450,Male,39,Mexican-American,2,,1.0,5,1,2,0,20.0,0.61
101467,Male,39,White,1,4.0,3.0,4,0,1,1,35.0,1.18
101718,Female,39,White,1,4.0,1.0,4,0,1,0,25.0,0.8
101732,Male,39,White,1,3.0,5.0,1,0,0,0,75.0,5.0
102132,Female,39,Mexican-American,2,,1.0,6,2,2,0,5.0,0.04
102315,Female,39,Asian,2,,1.0,4,1,1,0,975.0,4.78
102341,Female,39,White,1,5.0,1.0,4,0,2,0,854.0,4.06
102345,Female,39,Black,1,4.0,1.0,3,0,1,0,804.0,4.9
102359,Female,39,Asian,2,2.0,1.0,4,1,1,0,,
102450,Male,39,White,1,4.0,6.0,4,0,1,1,55.0,2.15
102593,Male,39,Asian,2,,1.0,7,1,2,2,588.0,5.0
102668,Female,39,White,1,,6.0,4,1,0,0,20.0,0.66
102685,Male,39,White,1,,6.0,5,1,2,0,20.0,0.52
102913,Female,39,White,1,5.0,1.0,2,0,0,0,75.0,5.0
96605,Male,40,Mexican-American,2,,3.0,3,0,1,0,25.0,
100023,Female,40,White,1,,3.0,4,0,1,1,63.0,
101525,Female,40,Asian,2,,6.0,6,1,3,0,888.0,5.0
102347,Male,40,Asian,1,,5.0,4,0,0,0,19.0,0.09
93763,Male,40,White,1,,1.0,4,0,2,0,85.0,3.25
93849,Female,40,White,1,,1.0,4,0,2,0,520.0,5.0
93895,Male,40,White,1,2.0,1.0,3,1,0,0,488.0,5.0
93913,Female,40,Asian,2,,1.0,4,2,0,0,63.0,
93939,Female,40,Black,1,3.0,5.0,2,0,0,0,65.0,2.97
93971,Male,40,Black,1,3.0,1.0,5,1,2,0,263.0,3.82
94304,Male,40,Asian,2,,1.0,5,1,2,0,476.0,3.47
94660,Female,40,Mexican-American,1,,1.0,3,1,0,0,654.0,5.0
94793,Male,40,Mexican-American,2,1.0,1.0,5,0,3,0,65.0,1.91
94891,Female,40,Black,1,,3.0,1,0,0,0,45.0,3.32
94967,Female,40,Black,1,5.0,1.0,6,2,2,0,661.0,5.0
95019,Male,40,White,1,2.0,6.0,5,1,2,0,35.0,0.88
95052,Female,40,Asian,2,,1.0,7,2,2,1,45.0,0.79
95055,Male,40,Mexican-American,1,4.0,5.0,7,2,3,0,89.0,
95296,Male,40,Asian,2,,1.0,5,2,0,1,384.0,5.0
95424,Male,40,White,1,,1.0,5,0,3,0,852.0,4.76
95849,Female,40,Other Hispanic,2,5.0,6.0,6,0,3,0,13.0,
95855,Female,40,Other Hispanic,1,,1.0,3,0,1,0,188.0,5.0
96025,Male,40,Others,2,4.0,1.0,3,0,1,0,,
96222,Female,40,White,1,2.0,3.0,3,1,1,0,20.0,0.73
96234,Male,40,Others,1,2.0,1.0,5,1,0,0,75.0,2.21
96505,Female,40,Others,1,5.0,5.0,6,0,2,2,25.0,0.59
96588,Male,40,Asian,2,4.0,1.0,6,0,2,0,12.0,
96622,Female,40,Black,1,1.0,4.0,4,0,1,0,45.0,1.69
96636,Female,40,Mexican-American,1,5.0,4.0,5,0,0,1,835.0,3.4
96698,Male,40,White,1,5.0,1.0,3,0,1,0,75.0,3.18
96705,Male,40,White,1,5.0,1.0,4,0,2,0,783.0,5.0
96706,Male,40,White,1,,5.0,1,0,0,0,75.0,5.0
97054,Male,40,White,1,,5.0,3,0,0,1,35.0,1.61
97129,Female,40,Asian,2,4.0,1.0,2,0,0,0,936.0,5.0
97166,Female,40,Mexican-American,2,,1.0,6,0,3,0,45.0,1.09
97598,Female,40,Mexican-American,2,3.0,6.0,4,0,0,0,80.0,
97602,Female,40,Black,1,2.0,1.0,6,0,3,0,45.0,1.14
97643,Female,40,White,1,,4.0,3,0,2,0,35.0,1.32
97967,Female,40,Mexican-American,2,2.0,1.0,3,0,0,0,400.0,4.93
97977,Male,40,Black,1,2.0,6.0,6,0,3,0,976.0,3.34
98045,Female,40,Asian,2,,1.0,6,0,3,0,20.0,0.58
98131,Female,40,Black,1,5.0,3.0,3,1,1,0,63.0,
98138,Male,40,Asian,2,1.0,1.0,5,2,0,1,20.0,0.56
98318,Male,40,White,1,,3.0,2,0,0,1,10.0,0.39
98381,Male,40,Asian,2,,1.0,4,0,2,0,797.0,4.08
98521,Male,40,Black,1,,1.0,2,0,0,1,,
98523,Male,40,White,1,4.0,1.0,3,0,0,0,25.0,1.08
98550,Male,40,Black,1,,5.0,1,0,0,0,824.0,5.0
98553,Female,40,Other Hispanic,1,5.0,1.0,4,2,0,0,,
98714,Female,40,Mexican-American,1,,6.0,4,0,1,0,82.0,3.25
98783,Female,40,White,1,4.0,1.0,4,0,1,0,45.0,1.49
99136,Male,40,Black,1,,1.0,4,0,2,0,45.0,1.63
99168,Female,40,Other Hispanic,2,1.0,5.0,6,0,1,0,,
99457,Male,40,Mexican-American,2,5.0,4.0,3,0,0,0,57.0,
99631,Male,40,Asian,2,5.0,1.0,3,0,1,0,75.0,
99686,Male,40,Black,1,3.0,1.0,3,0,1,0,45.0,1.96
99705,Female,40,Other Hispanic,2,4.0,1.0,5,0,2,0,5.0,0.05
100178,Female,40,White,1,,1.0,5,1,2,1,55.0,1.56
100266,Female,40,White,1,3.0,5.0,5,0,1,0,45.0,0.0
100294,Female,40,Black,1,4.0,1.0,4,0,2,0,79.0,3.25
100419,Male,40,White,1,,5.0,1,0,0,0,10.0,0.77
100451,Female,40,Asian,2,4.0,1.0,4,0,2,0,45.0,1.79
100621,Male,40,Others,2,,1.0,4,1,1,0,179.0,5.0
100924,Female,40,White,1,4.0,1.0,7,0,3,0,63.0,
100929,Female,40,Black,1,,5.0,4,0,2,0,95.0,
101390,Male,40,White,1,4.0,1.0,4,2,0,0,85.0,3.96
101649,Female,40,White,1,,3.0,4,0,3,0,88.0,3.59
101795,Female,40,Mexican-American,2,,1.0,4,0,2,0,25.0,0.81
101822,Male,40,White,1,,3.0,4,0,0,1,55.0,2.03
101851,Male,40,Other Hispanic,2,3.0,5.0,3,0,0,0,63.0,2.31
102256,Male,40,Other Hispanic,2,,1.0,5,0,2,0,5.0,0.05
102302,Female,40,Other Hispanic,2,,5.0,5,0,3,0,10.0,0.32
102378,Female,40,Mexican-American,2,,5.0,3,1,0,0,20.0,0.91
102635,Female,40,Asian,2,2.0,1.0,3,1,0,0,428.0,5.0
102706,Male,40,Asian,2,,1.0,5,1,1,0,910.0,4.78
102836,Male,40,Mexican-American,2,4.0,1.0,7,0,2,1,55.0,1.45
94332,Female,41,Others,1,4.0,6.0,2,0,0,0,5.0,0.03
95301,Female,41,Asian,2,3.0,1.0,5,0,0,0,,
96024,Female,41,Mexican-American,2,4.0,1.0,4,0,1,0,,
97081,Female,41,White,1,2.0,3.0,1,0,0,0,25.0,1.71
93774,Female,41,White,2,2.0,1.0,3,0,0,0,98.0,3.67
93799,Male,41,Black,1,3.0,4.0,2,0,1,0,80.0,4.62
93814,Female,41,Black,2,3.0,1.0,5,0,3,0,184.0,5.0
93907,Female,41,Black,1,,6.0,4,0,2,0,987.0,2.49
93909,Male,41,Asian,2,4.0,5.0,1,0,0,0,386.0,5.0
93914,Male,41,Asian,2,4.0,1.0,4,0,2,0,967.0,5.0
93957,Female,41,White,1,,1.0,4,0,1,0,55.0,1.99
94277,Female,41,Other Hispanic,2,,6.0,4,1,1,0,20.0,0.62
94311,Female,41,Black,1,,5.0,2,0,0,0,55.0,3.28
94313,Male,41,Black,1,,5.0,2,0,0,1,65.0,3.34
94448,Male,41,White,1,,1.0,5,0,3,0,90.0,3.06
94501,Female,41,Asian,2,,1.0,5,0,1,1,279.0,4.08
94559,Male,41,Mexican-American,2,4.0,1.0,3,1,0,0,749.0,5.0
94664,Male,41,Asian,2,5.0,1.0,4,2,0,0,430.0,4.55
94708,Male,41,White,1,3.0,1.0,3,1,0,0,586.0,5.0
94808,Female,41,Black,2,,5.0,2,0,1,0,25.0,1.46
94889,Female,41,Mexican-American,1,3.0,6.0,5,1,0,0,77.0,2.72
94935,Female,41,Others,1,4.0,4.0,4,0,0,0,65.0,2.29
95171,Female,41,White,1,,1.0,6,1,2,0,75.0,1.67
95275,Female,41,Others,1,1.0,1.0,2,0,0,0,463.0,5.0
95284,Female,41,Other Hispanic,2,4.0,1.0,5,2,1,0,15.0,0.34
95364,Male,41,Asian,2,3.0,1.0,5,1,2,0,859.0,5.0
95556,Male,41,Other Hispanic,1,,4.0,3,0,1,0,424.0,4.81
95610,Female,41,Other Hispanic,2,4.0,1.0,4,0,2,0,332.0,5.0
96219,Female,41,Black,1,5.0,1.0,7,0,3,0,88.0,2.02
96318,Female,41,White,1,,3.0,5,0,1,0,45.0,1.72
96465,Female,41,Asian,2,4.0,1.0,5,1,1,1,55.0,1.56
96511,Male,41,Black,1,1.0,5.0,1,0,0,0,35.0,2.32
96630,Male,41,Other Hispanic,2,3.0,1.0,3,0,1,0,15.0,0.51
96683,Female,41,Other Hispanic,1,,3.0,2,0,0,1,35.0,2.07
96731,Male,41,Black,1,,4.0,4,0,0,0,84.0,3.25
96891,Male,41,Black,1,1.0,6.0,3,0,1,0,45.0,2.47
96935,Male,41,White,1,4.0,1.0,3,0,1,0,45.0,1.88
97177,Male,41,Mexican-American,2,4.0,3.0,3,0,0,0,,
97251,Male,41,Black,2,,3.0,6,3,0,0,,
97263,Female,41,Asian,1,1.0,1.0,4,0,2,0,837.0,5.0
97373,Female,41,White,1,3.0,5.0,2,0,1,0,20.0,1.13
97539,Male,41,White,1,,1.0,4,0,2,0,80.0,3.05
97568,Male,41,Other Hispanic,1,4.0,1.0,2,0,0,0,87.0,5.0
97578,Male,41,Mexican-American,2,4.0,1.0,6,2,2,0,45.0,1.14
97620,Female,41,Others,1,3.0,6.0,5,1,1,0,183.0,3.4
97640,Male,41,Mexican-American,1,,1.0,6,0,2,2,75.0,2.2
97675,Female,41,Black,1,3.0,3.0,4,2,0,0,25.0,0.55
97924,Male,41,White,1,2.0,1.0,3,1,0,0,190.0,5.0
97978,Female,41,Black,1,,5.0,1,0,0,0,65.0,5.0
98092,Male,41,Mexican-American,2,2.0,5.0,4,0,0,1,75.0,2.89
98120,Female,41,White,1,,1.0,3,1,0,0,97.0,4.09
98266,Female,41,Other Hispanic,2,,1.0,5,1,0,0,,
98336,Female,41,Black,1,,5.0,3,1,1,0,35.0,1.57
98401,Male,41,Black,1,2.0,4.0,3,1,0,1,746.0,5.0
98469,Male,41,Asian,2,,1.0,5,2,1,0,810.0,5.0
98601,Female,41,Black,1,,4.0,3,0,1,0,35.0,1.22
98716,Female,41,Black,1,3.0,5.0,3,0,0,1,,
98728,Male,41,Asian,2,5.0,1.0,3,0,1,0,63.0,
98757,Male,41,White,1,1.0,1.0,5,1,1,0,366.0,3.47
98769,Male,41,Asian,2,4.0,1.0,5,0,3,0,313.0,5.0
99019,Female,41,Mexican-American,1,,5.0,2,0,0,0,45.0,2.49
99063,Male,41,Black,1,5.0,6.0,2,0,0,0,25.0,0.89
99114,Male,41,Other Hispanic,2,,1.0,6,1,2,0,,
99208,Male,41,Mexican-American,2,,1.0,4,0,2,0,663.0,4.63
99390,Female,41,Others,1,,5.0,3,0,2,0,35.0,1.47
99438,Female,41,Asian,2,,1.0,4,0,2,0,25.0,0.89
99449,Male,41,Black,1,,1.0,4,1,1,0,448.0,4.74
99473,Male,41,White,1,,1.0,5,0,3,0,82.0,2.89
99659,Female,41,Asian,2,,1.0,3,0,1,0,35.0,1.49
99779,Female,41,Mexican-American,1,3.0,1.0,4,0,2,0,177.0,4.66
99893,Female,41,Black,1,,2.0,3,0,0,0,35.0,1.64
100102,Male,41,Asian,2,1.0,1.0,4,1,0,1,560.0,4.78
100211,Female,41,Mexican-American,2,,1.0,7,2,3,0,5.0,0.12
100318,Male,41,Mexican-American,1,4.0,3.0,3,0,0,1,,
100572,Male,41,White,1,,6.0,2,0,0,0,10.0,0.41
100610,Female,41,Black,2,4.0,1.0,1,0,0,0,20.0,1.24
100670,Male,41,Asian,2,1.0,1.0,5,1,1,1,889.0,4.08
100841,Female,41,Asian,2,,1.0,3,0,1,0,245.0,5.0
100907,Male,41,White,1,,1.0,4,1,1,0,75.0,2.64
101037,Female,41,White,1,4.0,1.0,3,0,1,0,96.0,3.66
101342,Female,41,White,1,3.0,1.0,5,0,3,0,75.0,2.55
101399,Male,41,White,1,3.0,1.0,5,0,3,0,364.0,4.86
101426,Female,41,Black,1,2.0,3.0,2,0,1,0,35.0,1.82
102154,Male,41,Mexican-American,2,4.0,1.0,4,0,1,0,55.0,2.03
102182,Male,41,Asian,2,,1.0,4,1,1,0,331.0,5.0
102225,Male,41,White,1,,6.0,2,0,0,0,410.0,5.0
102234,Male,41,White,1,5.0,1.0,5,0,3,0,45.0,1.34
102428,Male,41,White,1,,4.0,3,0,2,0,45.0,2.13
102472,Male,41,Black,1,2.0,1.0,6,2,2,0,615.0,5.0
102473,Female,41,Other Hispanic,1,4.0,1.0,3,1,0,0,389.0,5.0
102546,Male,41,Asian,2,3.0,2.0,3,0,0,0,63.0,
102633,Female,41,Other Hispanic,1,3.0,4.0,4,0,2,0,5.0,
102811,Female,41,Mexican-American,2,1.0,1.0,6,0,0,2,35.0,0.96
102838,Male,41,Others,1,4.0,3.0,2,0,0,0,55.0,4.28
102861,Female,41,Black,1,,3.0,6,0,3,0,45.0,1.24
102954,Female,41,Black,1,5.0,5.0,7,3,1,0,75.0,1.18
96218,Female,42,Black,1,2.0,3.0,2,0,1,0,91.0,4.62
99113,Male,42,Mexican-American,2,5.0,1.0,4,0,1,0,45.0,1.73
99642,Female,42,Black,1,,5.0,4,0,2,0,,
101521,Male,42,Other Hispanic,2,,5.0,4,0,1,0,27.0,
101528,Male,42,Asian,2,5.0,1.0,4,1,1,0,891.0,5.0
93729,Male,42,Black,1,,5.0,2,0,0,0,35.0,0.83
93813,Female,42,Mexican-American,2,,4.0,6,0,1,0,45.0,1.11
93843,Female,42,Other Hispanic,1,,1.0,5,0,2,1,152.0,5.0
93941,Male,42,Others,1,2.0,1.0,7,3,3,0,416.0,3.21
94471,Female,42,Other Hispanic,2,1.0,1.0,7,2,3,1,50.0,
94538,Male,42,Asian,1,3.0,1.0,3,1,0,0,63.0,
94591,Male,42,White,1,5.0,1.0,7,1,1,1,55.0,1.19
94594,Female,42,Black,1,4.0,5.0,3,0,2,0,35.0,1.26
94605,Male,42,Black,1,4.0,1.0,2,0,0,0,55.0,3.08
94766,Male,42,Black,2,,1.0,5,0,3,0,195.0,5.0
94771,Female,42,White,1,2.0,1.0,7,1,3,0,993.0,3.23
95035,Male,42,Others,2,4.0,1.0,7,0,3,0,63.0,
95140,Female,42,Mexican-American,1,,1.0,5,0,3,0,814.0,4.07
95280,Female,42,White,1,2.0,5.0,5,0,2,0,63.0,
95362,Female,42,Mexican-American,2,,1.0,5,0,1,0,45.0,1.5
95446,Male,42,Mexican-American,1,,5.0,4,0,0,0,292.0,3.65
95559,Female,42,White,1,,3.0,5,0,2,0,35.0,0.92
95607,Male,42,White,1,3.0,1.0,5,0,3,0,65.0,2.08
95622,Female,42,White,1,3.0,1.0,7,1,2,1,95.0,2.56
95996,Female,42,Black,1,5.0,1.0,6,0,3,0,45.0,1.33
96067,Female,42,White,1,,1.0,3,0,0,0,25.0,1.08
96098,Male,42,Mexican-American,2,,6.0,3,0,1,0,65.0,2.89
96240,Female,42,Asian,2,5.0,1.0,7,2,1,0,55.0,1.35
96250,Male,42,White,1,,1.0,3,1,0,0,331.0,5.0
96329,Female,42,Mexican-American,2,,1.0,3,0,1,0,45.0,1.92
96344,Female,42,Mexican-American,1,2.0,5.0,1,0,0,0,5.0,0.04
96399,Male,42,Others,1,3.0,2.0,5,0,2,2,98.0,3.04
96416,Female,42,White,1,2.0,4.0,3,0,1,0,25.0,0.96
96469,Female,42,Mexican-American,2,4.0,1.0,4,0,2,0,235.0,4.63
96868,Female,42,White,1,,1.0,5,0,3,0,45.0,1.46
96893,Male,42,Other Hispanic,2,4.0,5.0,5,0,1,0,47.0,
97065,Male,42,Black,1,1.0,1.0,6,0,3,0,45.0,1.33
97569,Male,42,Black,1,1.0,5.0,5,0,0,1,166.0,5.0
97701,Male,42,White,1,3.0,1.0,3,1,0,0,300.0,5.0
97822,Female,42,Black,1,,1.0,4,1,1,0,468.0,5.0
97915,Female,42,Mexican-American,2,5.0,6.0,7,3,2,0,25.0,0.45
98033,Female,42,Black,2,,6.0,6,0,2,1,97.0,2.37
98135,Female,42,White,1,4.0,5.0,3,0,2,0,15.0,0.69
98292,Female,42,Black,1,3.0,5.0,3,0,2,0,20.0,0.73
98374,Female,42,White,1,4.0,3.0,2,0,0,0,10.0,0.58
98751,Male,42,Asian,2,3.0,1.0,4,0,0,1,65.0,2.24
98778,Male,42,Asian,2,3.0,1.0,4,1,1,0,100.0,4.17
98878,Female,42,Mexican-American,2,,4.0,6,0,2,1,45.0,1.04
99028,Female,42,Mexican-American,1,,4.0,2,0,1,0,25.0,1.22
99187,Male,42,White,1,5.0,5.0,2,0,0,0,25.0,0.25
99282,Female,42,Black,1,4.0,5.0,4,0,2,0,25.0,0.96
99291,Male,42,Black,1,3.0,3.0,2,0,0,1,35.0,1.54
99839,Male,42,Black,1,1.0,5.0,1,0,0,0,65.0,4.98
99909,Male,42,Other Hispanic,2,4.0,1.0,5,2,1,0,15.0,0.34
99935,Female,42,Mexican-American,2,,6.0,4,0,1,0,98.0,3.88
100047,Male,42,Black,1,,1.0,7,0,3,0,,
100172,Female,42,White,1,5.0,1.0,3,1,0,0,801.0,5.0
100191,Female,42,White,1,3.0,1.0,4,0,1,0,35.0,1.06
100216,Female,42,Mexican-American,1,4.0,1.0,3,0,1,0,501.0,5.0
100638,Male,42,Mexican-American,1,,5.0,4,0,0,2,63.0,
100752,Male,42,Asian,2,,5.0,1,0,0,0,113.0,5.0
100768,Female,42,Asian,1,4.0,1.0,6,1,2,0,50.0,
100898,Female,42,White,1,4.0,1.0,4,0,2,0,,
100943,Female,42,Mexican-American,2,1.0,1.0,7,1,3,0,94.0,
100983,Female,42,Asian,2,5.0,1.0,3,0,1,0,75.0,3.43
101014,Female,42,White,1,4.0,1.0,3,0,1,0,15.0,0.63
101153,Male,42,Black,1,3.0,1.0,3,1,0,0,250.0,5.0
101313,Female,42,Black,2,,1.0,5,2,0,1,35.0,0.85
101389,Male,42,Asian,1,4.0,3.0,1,0,0,0,111.0,5.0
101430,Female,42,Asian,2,4.0,1.0,5,1,2,0,897.0,4.08
101547,Female,42,White,1,3.0,3.0,3,1,0,0,45.0,1.71
101928,Female,42,Black,1,4.0,1.0,2,0,0,0,55.0,2.77
102041,Male,42,White,1,,6.0,4,0,0,2,,
102134,Female,42,White,1,5.0,6.0,5,1,2,0,15.0,0.42
102179,Male,42,Black,1,5.0,5.0,2,0,0,0,25.0,0.0
102207,Male,42,Asian,2,5.0,6.0,5,1,2,0,,
102244,Male,42,Black,2,,6.0,4,0,0,1,255.0,4.07
102369,Female,42,Mexican-American,2,,6.0,7,1,2,0,18.0,
102381,Male,42,White,1,,1.0,6,3,1,0,35.0,0.95
102400,Male,42,Mexican-American,1,,6.0,6,1,2,0,75.0,2.02
102526,Male,42,Black,1,3.0,1.0,6,0,2,0,223.0,3.03
102788,Female,42,Black,2,,3.0,6,0,2,1,78.0,
102816,Female,42,Other Hispanic,2,2.0,1.0,3,0,0,0,45.0,1.96
102892,Female,42,Mexican-American,2,5.0,6.0,6,0,1,2,35.0,0.91
102953,Male,42,Mexican-American,2,,4.0,1,0,0,0,63.0,
94566,Female,43,White,1,5.0,1.0,2,0,0,0,,
96621,Female,43,Mexican-American,2,5.0,1.0,4,1,1,0,,
99860,Female,43,White,1,,1.0,7,1,2,0,63.0,
102020,Male,43,Black,1,4.0,6.0,5,1,1,0,,
93847,Female,43,Mexican-American,1,,6.0,4,0,1,1,5.0,0.1
94190,Male,43,Asian,2,,5.0,4,0,0,1,944.0,4.07
94223,Female,43,Other Hispanic,2,1.0,1.0,3,0,1,0,20.0,0.94
94255,Male,43,Mexican-American,1,3.0,6.0,4,0,1,0,91.0,3.88
94266,Male,43,Other Hispanic,2,2.0,5.0,6,0,1,2,45.0,1.29
94285,Male,43,Other Hispanic,1,4.0,1.0,5,0,1,1,65.0,2.04
94512,Female,43,Mexican-American,2,,1.0,5,0,1,0,45.0,1.22
94696,Female,43,White,1,4.0,6.0,4,1,1,1,55.0,2.06
94706,Female,43,Asian,2,5.0,1.0,3,0,0,0,98.0,3.73
94744,Male,43,Black,2,1.0,1.0,4,1,1,0,35.0,1.14
94763,Male,43,Black,1,5.0,1.0,6,1,3,0,186.0,4.85
94764,Female,43,Black,1,,1.0,5,0,2,0,833.0,3.4
94957,Male,43,White,1,5.0,3.0,1,0,0,0,45.0,2.99
95029,Female,43,Black,1,3.0,4.0,3,0,1,0,35.0,1.44
95278,Female,43,Other Hispanic,2,2.0,1.0,4,0,0,0,75.0,2.95
95316,Male,43,White,1,4.0,6.0,4,0,2,0,65.0,2.19
95436,Female,43,Mexican-American,2,,1.0,5,0,3,0,55.0,1.74
95595,Female,43,White,1,4.0,1.0,4,0,2,0,35.0,1.04
95625,Male,43,Asian,2,,1.0,5,1,2,0,884.0,4.08
95663,Male,43,Mexican-American,2,,1.0,5,0,1,0,45.0,1.5
95748,Male,43,Black,1,,1.0,4,0,2,0,234.0,5.0
95991,Male,43,Asian,2,,1.0,4,0,2,0,45.0,1.67
96380,Male,43,Black,1,5.0,1.0,3,0,1,0,569.0,5.0
96552,Male,43,Black,2,5.0,1.0,6,1,0,2,931.0,3.03
97111,Male,43,Asian,2,,1.0,6,0,3,0,20.0,0.58
97140,Female,43,Mexican-American,2,4.0,1.0,5,0,3,0,35.0,1.11
97266,Male,43,Others,1,,6.0,6,0,3,0,25.0,0.59
97495,Female,43,Black,1,,6.0,5,1,0,0,35.0,1.04
97923,Female,43,White,1,1.0,6.0,3,0,1,0,20.0,0.79
98034,Male,43,Black,1,,5.0,2,0,1,0,75.0,4.0
98054,Male,43,White,1,4.0,1.0,4,0,2,0,45.0,1.67
98161,Female,43,White,1,,4.0,2,0,0,0,45.0,1.08
98189,Male,43,White,1,,6.0,3,1,0,0,63.0,4.68
98548,Male,43,Other Hispanic,2,,1.0,5,1,2,0,25.0,0.68
98631,Female,43,White,1,4.0,1.0,4,0,2,0,45.0,1.67
98646,Female,43,Mexican-American,2,,4.0,4,0,2,0,20.0,0.76
98708,Male,43,White,1,5.0,5.0,1,0,0,0,45.0,2.88
98782,Female,43,Black,1,,5.0,2,0,0,0,45.0,2.65
98945,Male,43,White,1,4.0,1.0,4,0,1,0,35.0,1.06
99160,Female,43,Others,1,,3.0,2,0,1,0,45.0,2.16
